1996,Lara Croft Tomb Raider: The Cradle of Life,12,Adventure
1997,Deux frères,12,Adventure
1999,In the Bedroom,12,Adventure
2001,We Own the Night,12,Adventure
2008,Wu Ji,12,Adventure
2009,"4 luni, 3 saptamîni ?i 2 zile",12,Adventure
2011,Persepolis,12,Adventure
2013,Le scaphandre et le papillon,12,Adventure
2018,The Wedding Planner,12,Adventure
2022,Mr. Deeds,12,Adventure
2023,Hidalgo,12,Adventure
2024,The Patriot,12,Adventure
2026,Hostage,12,Adventure
2034,Training Day,12,Adventure
2043,Along Came a Spider,12,Adventure
2044,The Lake House,12,Adventure
2048,"I, Robot",12,Adventure
2054,Mr. Holland's Opus,12,Adventure
2055,Open Range,12,Adventure
2056,The Station Agent,12,Adventure
2057,Original Sin,12,Adventure
2059,National Treasure,12,Adventure
2062,Ratatouille,12,Adventure
2067,Mission to Mars,12,Adventure
2069,The Whole Nine Yards,12,Adventure
2074,Flirting with Disaster,12,Adventure
2080,X-Men Origins: Wolverine,12,Adventure
2084,Birthday Girl,12,Adventure
2085,Romeo Must Die,12,Adventure
2088,Romeo Is Bleeding,12,Adventure
2100,The Last Castle,12,Adventure
2105,American Pie,12,Adventure
2110,Wasabi,12,Adventure
2112,Payback,12,Adventure
2114,Final Fantasy: The Spirits Within,12,Adventure
2116,Out of Time,12,Adventure
2118,L.A. Confidential,12,Adventure
2119,Days of Thunder,12,Adventure
2122,The Whole Ten Yards,12,Adventure
2123,"Me, Myself & Irene",12,Adventure
2133,The Perfect Storm,12,Adventure
2135,The Time Machine,12,Adventure
2140,Kiss of the Dragon,12,Adventure
2142,Cop Land,12,Adventure
2148,The Cotton Club,12,Adventure
2155,Reindeer Games,12,Adventure
2157,Lost in Space,12,Adventure
2162,Chill Factor,12,Adventure
2163,Breakdown,12,Adventure
2176,The Glass House,12,Adventure
2185,Big Trouble,12,Adventure
2196,Death at a Funeral,12,Adventure
2207,16 Blocks,12,Adventure
2211,Aimee & Jaguar,12,Adventure
2251,Unfaithful,12,Adventure
2252,Eastern Promises,12,Adventure
2253,Valkyrie,12,Adventure
2255,Chasing Amy,12,Adventure
2266,"Paris, je t'aime",12,Adventure
2268,The Golden Compass,12,Adventure
2270,Stardust,12,Adventure
2275,The General's Daughter,12,Adventure
2277,Bicentennial Man,12,Adventure
2280,Big,12,Adventure
2287,Rize,12,Adventure
2288,Closer,12,Adventure
2289,Cold Mountain,12,Adventure
2290,Jakob the Liar,12,Adventure
2292,Clerks,12,Adventure
